job_id,title,company_size,industry,city,province,work_type,experience_level,salary_cad,skills_required,degree_req,posted_date,source
CA-0753,Data Analyst,Small (<50),Healthcare,Vancouver,British Columbia,Hybrid,Senior Level (5+ yrs),79000,SQL; Excel; Tableau; Jira; Power Query,Bachelors Preferred,2024-01-16,Indeed
CA-0754,HR Data Analyst,Mid (50-500),Technology,Toronto,Ontario,Hybrid,Entry Level (0-2 yrs),79000,SQL; Excel; Python; SQL Server; Azure,Not Specified,2024-11-20,Glassdoor
CA-0755,Senior Data Analyst,Small (<50),Financial Services,Edmonton,Alberta,Hybrid,Mid Level (2-5 yrs),89000,SQL; Python; Tableau; R; Git; Snowflake,Bachelors Required,2024-09-16,Indeed
CA-0756,Data Analyst,Mid (50-500),Technology,Vancouver,British Columbia,Remote,Mid Level (2-5 yrs),,SQL; Excel; Power BI; Tableau; SQL Server; R,Bachelors Required,2024-10-04,LinkedIn
CA-0757,Senior Data Analyst,Large (500+),Technology,Vancouver,British Columbia,Hybrid,Senior Level (5+ yrs),109000,SQL; Power BI; Tableau; SQL Server; R; Git,Masters Preferred,2023-11-25,LinkedIn
CA-0758,Business Analyst,Mid (50-500),Manufacturing,Vancouver,British Columbia,Hybrid,Entry Level (0-2 yrs),82000,SQL; Excel; Python; Power BI; SQL Server; R; Power Query,Bachelors Required,2024-07-21,Indeed
CA-0759,Business Analyst,Large (500+),Technology,Toronto,Ontario,On-site,Mid Level (2-5 yrs),69000,SQL; Excel; Python; Tableau; SQL Server; Looker,Not Specified,2024-08-18,LinkedIn
CA-0760,Business Analyst,Mid (50-500),Retail & E-Commerce,Vancouver,British Columbia,Hybrid,Entry Level (0-2 yrs),67000,SQL; Excel; Python; Power BI; R; Power Query; Snowflake,Masters Preferred,2025-01-22,Company Website
CA-0761,Marketing Data Analyst,Mid (50-500),Financial Services,Waterloo,Ontario,Hybrid,Mid Level (2-5 yrs),71000,SQL; Excel; Python; Power BI; Tableau; R,Bachelors Required,2024-01-22,LinkedIn
CA-0762,Business Intelligence Analyst,Large (500+),Technology,Montreal,Quebec,Remote,Mid Level (2-5 yrs),83000,Excel; Python; Tableau; R; Spark,Bachelors Required,2024-09-09,LinkedIn
CA-0763,Junior Data Analyst,Small (<50),Technology,Calgary,Alberta,Hybrid,Entry Level (0-2 yrs),69000,SQL; Excel; Python; Power BI; Tableau; SQL Server; R,Bachelors Preferred,2024-08-07,LinkedIn
CA-0764,Business Intelligence Analyst,Mid (50-500),Government,Vancouver,British Columbia,Remote,Mid Level (2-5 yrs),99000,SQL; Excel; Python; Power BI; SQL Server; R; Jira,Bachelors Preferred,2023-10-20,Indeed
CA-0765,Business Analyst,Small (<50),Technology,Toronto,Ontario,Hybrid,Mid Level (2-5 yrs),,SQL; Python; Tableau; Azure; Power Query,Bachelors Required,2024-05-13,LinkedIn
CA-0766,Data Analyst II,Large (500+),Healthcare,Vancouver,British Columbia,Hybrid,Senior Level (5+ yrs),78000,SQL; Excel; Jira; Looker,Masters Preferred,2024-01-20,Glassdoor
CA-0767,Operations Analyst,Mid (50-500),Technology,Montreal,Quebec,Hybrid,Mid Level (2-5 yrs),67000,SQL; Excel; Python; Power BI; Tableau; Azure; Jira; Git; Power Query,Bachelors Preferred,2025-03-19,Company Website
CA-0768,HR Data Analyst,Large (500+),Consulting,Saskatoon,Saskatchewan,Hybrid,Entry Level (0-2 yrs),67000,SQL; Tableau; SQL Server; R; Jira; Git,Bachelors Required,2025-02-19,Indeed
CA-0769,Operations Analyst,Large (500+),Energy,Montreal,Quebec,On-site,Entry Level (0-2 yrs),65000,SQL; Excel; Tableau; SQL Server,Not Specified,2024-05-01,Glassdoor
CA-0770,Junior Data Analyst,Large (500+),Healthcare,Vancouver,British Columbia,Hybrid,Senior Level (5+ yrs),63000,SQL; Excel; Python; Power BI; SQL Server; Git,Bachelors Preferred,2024-04-04,Job Bank
CA-0771,HR Data Analyst,Small (<50),Manufacturing,Waterloo,Ontario,Hybrid,Mid Level (2-5 yrs),61000,SQL; Excel; Python; Power BI; Tableau; Azure,Bachelors Preferred,2023-10-29,LinkedIn
CA-0772,Data Analyst,Mid (50-500),Manufacturing,Mississauga,Ontario,Remote,Mid Level (2-5 yrs),,SQL; Excel; Spark,Bachelors Preferred,2024-03-15,Indeed
CA-0773,Data Analyst II,Mid (50-500),Retail & E-Commerce,Toronto,Ontario,Hybrid,Mid Level (2-5 yrs),86000,SQL; Excel; SQL Server; R; Git; Looker; DAX; Power Query; Snowflake,Bachelors Required,2024-11-24,LinkedIn
CA-0774,Operations Analyst,Small (<50),Healthcare,Toronto,Ontario,On-site,Entry Level (0-2 yrs),76000,SQL; Git; Power Query,Bachelors Required,2025-01-03,LinkedIn
CA-0775,Senior Data Analyst,Large (500+),Technology,Waterloo,Ontario,On-site,Mid Level (2-5 yrs),,SQL; Excel; Python; SQL Server; Azure; Databricks,Not Specified,2024-10-28,LinkedIn
CA-0776,Senior Data Analyst,Mid (50-500),Healthcare,Ottawa,Ontario,Hybrid,Entry Level (0-2 yrs),106000,SQL; Python; Tableau; Azure; R,Bachelors Required,2023-12-10,Job Bank
CA-0777,Senior Data Analyst,Small (<50),Government,Mississauga,Ontario,Hybrid,Mid Level (2-5 yrs),113000,SQL; Excel; Azure; Jira,Masters Preferred,2025-02-06,Job Bank
CA-0778,Data Analyst,Large (500+),Financial Services,Saskatoon,Saskatchewan,Hybrid,Senior Level (5+ yrs),73000,Excel; Python; Power BI; Tableau; SQL Server,Bachelors Preferred,2024-12-01,Company Website
CA-0779,Data Analyst,Large (500+),Financial Services,Vancouver,British Columbia,On-site,Mid Level (2-5 yrs),80000,SQL; Excel; Power BI; Jira; Git; DAX,Bachelors Required,2024-12-28,Indeed
CA-0780,Data Analyst,Large (500+),Consulting,Victoria,British Columbia,On-site,Mid Level (2-5 yrs),70000,SQL; Excel; Python,Bachelors Preferred,2024-09-11,Job Bank
CA-0781,Data Analyst,Mid (50-500),Government,Edmonton,Alberta,Remote,Entry Level (0-2 yrs),83000,SQL; Excel; Python; Power BI; Tableau; SQL Server,Bachelors Preferred,2025-02-23,Job Bank
CA-0782,Marketing Data Analyst,Large (500+),Financial Services,Winnipeg,Manitoba,Remote,Mid Level (2-5 yrs),,SQL; Python; Azure; Git; Snowflake,Bachelors Preferred,2023-12-13,LinkedIn
CA-0783,Financial Data Analyst,Mid (50-500),Financial Services,Vancouver,British Columbia,On-site,Entry Level (0-2 yrs),80000,SQL; Excel; Tableau; R; DAX,Bachelors Preferred,2024-01-22,Job Bank
CA-0784,Junior Data Analyst,Large (500+),Telecommunications,Toronto,Ontario,Hybrid,Mid Level (2-5 yrs),65000,SQL; Python; Power BI; SQL Server; R,Bachelors Required,2024-11-11,LinkedIn
CA-0785,Data Analyst,Large (500+),Technology,Calgary,Alberta,Hybrid,Mid Level (2-5 yrs),,SQL; Python; Power BI; Azure,Bachelors Preferred,2025-03-16,Indeed
CA-0786,Senior Data Analyst,Large (500+),Consulting,Edmonton,Alberta,Remote,Mid Level (2-5 yrs),111000,SQL; Python; Power BI; SQL Server; Azure,Bachelors Preferred,2024-06-14,Indeed
CA-0787,Data Analyst,Small (<50),Financial Services,Vancouver,British Columbia,Hybrid,Mid Level (2-5 yrs),75000,SQL; Excel; Azure; R,Bachelors Required,2023-11-04,LinkedIn
CA-0788,Business Intelligence Analyst,Large (500+),Retail & E-Commerce,Vancouver,British Columbia,On-site,Senior Level (5+ yrs),,SQL; Excel; Python; Power BI; Tableau; SQL Server; Git; Looker; DAX,Bachelors Preferred,2024-05-27,LinkedIn
CA-0789,Junior Data Analyst,Large (500+),Financial Services,Vancouver,British Columbia,Hybrid,Senior Level (5+ yrs),65000,SQL; Excel; Python; Power BI,Bachelors Required,2024-04-11,Job Bank
CA-0790,Business Intelligence Analyst,Large (500+),Consulting,Toronto,Ontario,Hybrid,Senior Level (5+ yrs),97000,SQL; Python; SQL Server; Git,Bachelors Preferred,2025-03-08,LinkedIn
CA-0791,Business Analyst,Small (<50),Consulting,Calgary,Alberta,On-site,Entry Level (0-2 yrs),79000,SQL; Excel; Python; SQL Server; Git; Databricks,Bachelors Preferred,2025-03-19,Glassdoor
CA-0792,Senior Data Analyst,Mid (50-500),Technology,Calgary,Alberta,Remote,Senior Level (5+ yrs),103000,SQL; Excel; Power BI; Tableau; Git; Spark; Power Query; Snowflake,Bachelors Required,2025-01-16,LinkedIn
CA-0793,Data Analyst,Mid (50-500),Retail & E-Commerce,Waterloo,Ontario,Hybrid,Senior Level (5+ yrs),70000,SQL; Excel; Python; SQL Server; DAX,Bachelors Preferred,2024-12-08,LinkedIn
CA-0794,Data Analyst,Mid (50-500),Government,Calgary,Alberta,Hybrid,Mid Level (2-5 yrs),68000,SQL; Python; Power BI; Tableau; SQL Server; Jira,Bachelors Preferred,2025-01-25,LinkedIn
CA-0795,Data Analyst,Small (<50),Technology,Ottawa,Ontario,On-site,Mid Level (2-5 yrs),,SQL; Python; Power BI; Tableau; Git,Bachelors Required,2023-10-05,Company Website
CA-0796,Data Analyst,Mid (50-500),Healthcare,Halifax,Nova Scotia,Remote,Entry Level (0-2 yrs),75000,SQL; Excel; Python; Power BI; SQL Server,Bachelors Required,2023-10-24,LinkedIn
CA-0797,Data Analyst,Small (<50),Healthcare,Toronto,Ontario,Remote,Entry Level (0-2 yrs),85000,SQL; Excel; Tableau; Azure,Bachelors Preferred,2024-08-19,Indeed
CA-0798,HR Data Analyst,Large (500+),Energy,Edmonton,Alberta,On-site,Mid Level (2-5 yrs),59000,SQL; Excel; Python; SQL Server,Bachelors Required,2023-12-08,Indeed
CA-0799,Business Intelligence Analyst,Large (500+),Healthcare,Montreal,Quebec,Remote,Mid Level (2-5 yrs),,SQL; SQL Server; Spark,Not Specified,2024-10-14,LinkedIn
CA-0800,Data Analyst,Small (<50),Financial Services,Ottawa,Ontario,Remote,Mid Level (2-5 yrs),86000,SQL; Excel; Power BI; SQL Server; Jira; Power Query,Bachelors Required,2024-12-18,Indeed
CA-0801,Business Intelligence Analyst,Mid (50-500),Technology,Toronto,Ontario,Remote,Senior Level (5+ yrs),86000,SQL; Excel; Python; SQL Server; Azure,Bachelors Preferred,2024-10-14,Job Bank
CA-0802,Operations Analyst,Small (<50),Retail & E-Commerce,Vancouver,British Columbia,Remote,Entry Level (0-2 yrs),76000,SQL; Excel; Python; SQL Server; Azure,Bachelors Required,2025-02-12,Indeed
CA-0803,Data Analyst II,Mid (50-500),Technology,Toronto,Ontario,Hybrid,Senior Level (5+ yrs),95000,SQL; Excel; Python; Power BI,Masters Preferred,2024-03-14,Indeed
CA-0804,Data Analyst,Small (<50),Financial Services,Calgary,Alberta,Hybrid,Mid Level (2-5 yrs),84000,Python; SQL Server; Git; Databricks,Not Specified,2024-06-22,LinkedIn
CA-0805,Operations Analyst,Small (<50),Energy,Calgary,Alberta,Hybrid,Senior Level (5+ yrs),75000,SQL; Excel; Python; Azure; Jira; DAX; Power Query,Bachelors Required,2024-05-14,Indeed
CA-0806,Data Analyst,Large (500+),Technology,Ottawa,Ontario,Hybrid,Mid Level (2-5 yrs),,SQL; Excel; Python; Power BI,Bachelors Required,2024-11-22,Glassdoor
CA-0807,Data Analyst,Small (<50),Technology,Toronto,Ontario,Hybrid,Senior Level (5+ yrs),90000,SQL; Excel; Python; Power BI; Tableau,Bachelors Required,2023-12-27,Indeed
CA-0808,HR Data Analyst,Mid (50-500),Financial Services,Ottawa,Ontario,Remote,Mid Level (2-5 yrs),72000,SQL; Excel; Power BI; DAX; Snowflake,Not Specified,2024-05-24,Company Website
CA-0809,Operations Analyst,Small (<50),Healthcare,Toronto,Ontario,Hybrid,Mid Level (2-5 yrs),71000,SQL; Python; Tableau; Azure,Bachelors Required,2023-10-04,Indeed
CA-0810,Data Analyst,Mid (50-500),Financial Services,Ottawa,Ontario,Remote,Senior Level (5+ yrs),76000,SQL; Excel; Power BI; SQL Server; Git; DAX,Bachelors Preferred,2024-11-19,LinkedIn
CA-0811,Business Intelligence Analyst,Mid (50-500),Financial Services,Toronto,Ontario,On-site,Entry Level (0-2 yrs),,SQL; Excel; Python; Power BI; SQL Server; Azure,Masters Preferred,2024-02-15,LinkedIn
CA-0812,HR Data Analyst,Mid (50-500),Financial Services,Winnipeg,Manitoba,On-site,Mid Level (2-5 yrs),68000,SQL; Python; SQL Server; R,Not Specified,2024-06-28,Glassdoor
CA-0813,Business Analyst,Small (<50),Financial Services,Ottawa,Ontario,Hybrid,Mid Level (2-5 yrs),82000,SQL; Excel; Python; Power BI; SQL Server; Jira; Git; DAX,Bachelors Required,2024-10-30,LinkedIn
CA-0814,Data Analyst,Small (<50),Healthcare,Waterloo,Ontario,On-site,Mid Level (2-5 yrs),80000,SQL; Excel; Tableau; Azure,Bachelors Preferred,2023-12-05,Indeed
CA-0815,Data Analyst,Large (500+),Technology,Calgary,Alberta,On-site,Entry Level (0-2 yrs),69000,SQL; Power BI; Tableau; Databricks,Masters Preferred,2023-12-14,LinkedIn
CA-0816,Data Analyst,Mid (50-500),Retail & E-Commerce,Ottawa,Ontario,Remote,Mid Level (2-5 yrs),76000,SQL; Excel; Python; Power BI; Tableau; SQL Server; DAX,Bachelors Required,2025-03-06,Job Bank
CA-0817,Data Analyst,Large (500+),Financial Services,Ottawa,Ontario,Remote,Mid Level (2-5 yrs),67000,SQL; Excel; Azure; Power Query,Bachelors Required,2025-01-23,LinkedIn
CA-0818,Data Analyst,Small (<50),Retail & E-Commerce,Vancouver,British Columbia,Hybrid,Senior Level (5+ yrs),84000,Excel; Python; Azure; Power Query,Not Specified,2024-08-13,Job Bank
CA-0819,Marketing Data Analyst,Small (<50),Technology,Toronto,Ontario,Remote,Senior Level (5+ yrs),88000,SQL; Python; Power BI; Tableau,Masters Preferred,2025-01-12,LinkedIn
CA-0820,Data Analyst II,Large (500+),Technology,Winnipeg,Manitoba,Hybrid,Mid Level (2-5 yrs),80000,SQL; Excel; Python,Bachelors Preferred,2024-07-02,Indeed
CA-0821,Data Analyst,Mid (50-500),Financial Services,Toronto,Ontario,Hybrid,Mid Level (2-5 yrs),82000,SQL; Excel; Python; Tableau; SQL Server; Azure,Bachelors Required,2024-12-11,Indeed
CA-0822,HR Data Analyst,Small (<50),Retail & E-Commerce,Ottawa,Ontario,Remote,Mid Level (2-5 yrs),74000,SQL; Excel; Python; DAX,Bachelors Preferred,2025-02-26,Company Website
CA-0823,Data Analyst,Large (500+),Financial Services,Calgary,Alberta,Hybrid,Mid Level (2-5 yrs),74000,SQL; Excel; Python; SQL Server; Jira; Git,Bachelors Required,2023-11-27,Company Website
CA-0824,Junior Data Analyst,Mid (50-500),Healthcare,Ottawa,Ontario,Remote,Senior Level (5+ yrs),60000,SQL; Excel; Power BI; Tableau,Bachelors Required,2024-03-03,Indeed
CA-0825,Data Analyst,Large (500+),Financial Services,Vancouver,British Columbia,Hybrid,Mid Level (2-5 yrs),,SQL; Python; Tableau; Git; Snowflake,Bachelors Required,2023-11-27,Company Website
CA-0826,Senior Data Analyst,Mid (50-500),Technology,Montreal,Quebec,Remote,Mid Level (2-5 yrs),,SQL; Excel; Tableau; SQL Server; Azure,Bachelors Preferred,2024-06-06,Glassdoor
CA-0827,Junior Data Analyst,Small (<50),Technology,Waterloo,Ontario,Hybrid,Senior Level (5+ yrs),57000,SQL; Excel; Python; Tableau; SQL Server,Bachelors Required,2024-02-15,Indeed
CA-0828,Business Intelligence Analyst,Mid (50-500),Energy,Halifax,Nova Scotia,On-site,Senior Level (5+ yrs),71000,SQL; Python; Tableau; Git; Spark,Bachelors Required,2024-04-14,Indeed
CA-0829,Marketing Data Analyst,Large (500+),Financial Services,Ottawa,Ontario,Remote,Entry Level (0-2 yrs),67000,SQL; Excel; SQL Server; Power Query,Not Specified,2024-06-09,LinkedIn
CA-0830,Marketing Data Analyst,Mid (50-500),Healthcare,Toronto,Ontario,Hybrid,Entry Level (0-2 yrs),84000,SQL; Excel; Python; Power BI; SQL Server; Azure; Jira,Bachelors Required,2023-10-27,Company Website
CA-0831,HR Data Analyst,Large (500+),Energy,Vancouver,British Columbia,Hybrid,Senior Level (5+ yrs),70000,SQL; Excel; Python; Tableau; SQL Server; Git,Bachelors Required,2024-03-17,LinkedIn
CA-0832,Data Analyst,Mid (50-500),Retail & E-Commerce,Toronto,Ontario,On-site,Senior Level (5+ yrs),74000,SQL; Python; Power BI; Tableau; R; Git; Spark,Bachelors Preferred,2024-08-04,LinkedIn
CA-0833,Senior Data Analyst,Large (500+),Retail & E-Commerce,Winnipeg,Manitoba,Hybrid,Entry Level (0-2 yrs),,SQL; Excel; Power BI; SQL Server; Git,Not Specified,2023-10-22,Indeed
CA-0834,Business Analyst,Large (500+),Manufacturing,Vancouver,British Columbia,On-site,Mid Level (2-5 yrs),69000,SQL; Excel; Python; SQL Server; Jira; Git; Spark,Bachelors Preferred,2024-07-25,Company Website
CA-0835,Data Analyst,Small (<50),Technology,Halifax,Nova Scotia,Hybrid,Senior Level (5+ yrs),63000,SQL; Excel; Python; Power BI; Tableau; Jira,Bachelors Required,2025-02-05,Glassdoor
CA-0836,Financial Data Analyst,Mid (50-500),Manufacturing,Toronto,Ontario,On-site,Senior Level (5+ yrs),90000,SQL; Excel; Power BI; Azure; R,Not Specified,2024-08-13,Job Bank
CA-0837,Data Analyst,Mid (50-500),Technology,Montreal,Quebec,Hybrid,Senior Level (5+ yrs),64000,SQL; Excel; R; Jira,Not Specified,2024-12-21,Indeed
CA-0838,Business Analyst,Small (<50),Consulting,Toronto,Ontario,Hybrid,Mid Level (2-5 yrs),76000,SQL; Excel; Python; Tableau; Azure; Jira; Power Query,Bachelors Required,2023-10-13,Indeed
CA-0839,Business Intelligence Analyst,Large (500+),Consulting,Montreal,Quebec,Remote,Mid Level (2-5 yrs),80000,SQL; Excel; Python; Power BI,Bachelors Required,2024-08-10,Company Website
CA-0840,Data Analyst,Mid (50-500),Financial Services,Mississauga,Ontario,Hybrid,Mid Level (2-5 yrs),85000,SQL; Excel; SQL Server; Power Query; Snowflake,Masters Preferred,2024-08-05,Indeed
CA-0841,Data Analyst II,Mid (50-500),Government,Calgary,Alberta,Hybrid,Entry Level (0-2 yrs),86000,SQL; Python; Power BI; Power Query,Not Specified,2024-07-19,Job Bank
CA-0842,Data Analyst,Mid (50-500),Government,Toronto,Ontario,Remote,Mid Level (2-5 yrs),73000,SQL; Excel; Python; Azure; DAX; Power Query,Not Specified,2024-04-13,Job Bank
CA-0843,Data Analyst II,Mid (50-500),Financial Services,Saskatoon,Saskatchewan,Remote,Entry Level (0-2 yrs),77000,SQL; Excel; Python; Tableau; SQL Server; Azure,Not Specified,2024-08-24,Indeed
CA-0844,Financial Data Analyst,Large (500+),Retail & E-Commerce,Toronto,Ontario,Remote,Mid Level (2-5 yrs),77000,SQL; Excel; Python; Power BI; Azure; Spark; DAX,Not Specified,2025-03-04,LinkedIn
CA-0845,HR Data Analyst,Large (500+),Technology,Vancouver,British Columbia,On-site,Senior Level (5+ yrs),81000,SQL; Python; Azure; Jira; Power Query,Bachelors Preferred,2024-08-29,Glassdoor
CA-0846,Senior Data Analyst,Large (500+),Healthcare,Mississauga,Ontario,Hybrid,Mid Level (2-5 yrs),118000,SQL; Excel; SQL Server; Jira; Git; DAX,Bachelors Preferred,2025-01-28,Job Bank
CA-0847,Data Analyst,Small (<50),Financial Services,Halifax,Nova Scotia,Hybrid,Entry Level (0-2 yrs),66000,SQL; Python; Power BI; Tableau; R,Masters Preferred,2025-01-01,Indeed
CA-0848,Data Analyst,Mid (50-500),Government,Ottawa,Ontario,Hybrid,Senior Level (5+ yrs),81000,SQL; Excel; Power BI; SQL Server; Git; Spark; DAX,Not Specified,2024-03-03,Glassdoor
CA-0849,Data Analyst II,Large (500+),Technology,Toronto,Ontario,Remote,Senior Level (5+ yrs),79000,SQL; SQL Server; Azure; Spark,Bachelors Required,2024-02-13,LinkedIn
CA-0850,Data Analyst,Small (<50),Consulting,Vancouver,British Columbia,Remote,Mid Level (2-5 yrs),89000,SQL; Excel; Python; Power BI; Tableau; R; Snowflake,Masters Preferred,2024-12-31,Job Bank
CA-0851,Junior Data Analyst,Small (<50),Energy,Toronto,Ontario,Remote,Entry Level (0-2 yrs),62000,SQL; Excel; Python; SQL Server; Git,Masters Preferred,2025-02-13,Indeed
CA-0852,Data Analyst,Mid (50-500),Healthcare,Toronto,Ontario,Remote,Mid Level (2-5 yrs),71000,SQL; Excel; Python; Power BI,Bachelors Preferred,2024-12-19,Indeed
CA-0853,Data Analyst,Large (500+),Government,Toronto,Ontario,Remote,Mid Level (2-5 yrs),89000,SQL; Power BI; Tableau; Git; DAX; Snowflake,Bachelors Required,2023-12-22,LinkedIn
CA-0854,Data Analyst,Large (500+),Retail & E-Commerce,Toronto,Ontario,Hybrid,Entry Level (0-2 yrs),75000,SQL; Excel; R; DAX,Bachelors Required,2024-12-08,Company Website
CA-0855,Junior Data Analyst,Large (500+),Manufacturing,Waterloo,Ontario,On-site,Senior Level (5+ yrs),,SQL; Excel; Python; Azure; Jira; Looker,Masters Preferred,2024-09-12,Job Bank
CA-0856,Data Analyst,Large (500+),Energy,Toronto,Ontario,Hybrid,Entry Level (0-2 yrs),83000,SQL; Power BI; Git; Snowflake,Masters Preferred,2024-04-25,LinkedIn
CA-0857,Senior Data Analyst,Mid (50-500),Financial Services,Calgary,Alberta,Remote,Mid Level (2-5 yrs),109000,SQL; Power BI; Tableau; SQL Server; Azure; DAX; Databricks,Bachelors Required,2024-01-14,Glassdoor
CA-0858,Data Analyst,Small (<50),Healthcare,Vancouver,British Columbia,Hybrid,Senior Level (5+ yrs),70000,SQL; Excel; Python; Power BI; Tableau; Power Query,Bachelors Preferred,2023-11-12,Job Bank
CA-0859,Data Analyst II,Small (<50),Financial Services,Edmonton,Alberta,Hybrid,Entry Level (0-2 yrs),78000,SQL; Excel; Power BI; Tableau; R,Bachelors Required,2024-09-21,Job Bank
CA-0860,Data Analyst,Large (500+),Manufacturing,Vancouver,British Columbia,Hybrid,Mid Level (2-5 yrs),80000,SQL; Tableau; Azure; Jira; Git; Power Query,Masters Preferred,2024-04-11,Indeed
CA-0861,Junior Data Analyst,Large (500+),Financial Services,Montreal,Quebec,Hybrid,Mid Level (2-5 yrs),54000,SQL; Excel; Python; Power BI; Azure; Looker,Not Specified,2024-04-15,Indeed
CA-0862,Operations Analyst,Small (<50),Financial Services,Victoria,British Columbia,Hybrid,Senior Level (5+ yrs),62000,SQL; Excel; Python; Power BI; SQL Server; R; Power Query,Bachelors Preferred,2024-11-08,LinkedIn
